code,name,level
104202008,Mitacas,Bgy
104202009,Naburos,Bgy
104202010,Northern Poblacion,Bgy
104202011,Punta Miray,Bgy
104202012,Punta Sulong,Bgy
104202013,Sinian,Bgy
104202014,Southern Poblacion,Bgy
104202015,Tugas,Bgy
104203000,BONIFACIO,Mun
104203002,Bag-ong Anonang,Bgy
104203003,Bagumbang,Bgy
104203004,Baybay,Bgy
104203005,Bolinsong,Bgy
104203006,Buenavista,Bgy
104203007,Buracan,Bgy
104203009,Calolot,Bgy
104203010,Dimalco,Bgy
104203011,Dullan,Bgy
104203012,Kanaokanao,Bgy
104203013,Liloan,Bgy
104203014,Linconan,Bgy
104203015,Lodiong,Bgy
104203016,Lower Usugan,Bgy
104203017,Mapurog (Migsale),Bgy
104203019,Migpange,Bgy
104203020,Montol,Bgy
104203023,Pisa-an,Bgy
104203024,Poblacion (Centro),Bgy
104203025,Remedios,Bgy
104203026,Rufino Lumapas,Bgy
104203027,Sibuyon,Bgy
104203028,Tangab,Bgy
104203029,Tiaman,Bgy
104203030,Tusik,Bgy
104203031,Upper Usogan,Bgy
104203032,Demetrio Fernan,Bgy
104203033,Digson,Bgy
104204000,CALAMBA,Mun
104204001,Bonifacio,Bgy
104204002,Bunawan,Bgy
104204003,Calaran,Bgy
104204004,Dapacan Alto,Bgy
104204005,Dapacan Bajo,Bgy
104204006,Langub,Bgy
104204007,Libertad,Bgy
104204008,Magcamiguing,Bgy
104204009,Mamalad,Bgy
104204010,Mauswagon,Bgy
104204011,Northern Poblacion,Bgy
104204012,Salvador,Bgy
104204013,San Isidro (San Isidro-San Pedro),Bgy
104204014,Siloy,Bgy
104204015,Singalat,Bgy
104204016,Solinog,Bgy
104204017,Southwestern Poblacion,Bgy
104204018,Sulipat,Bgy
104204019,Don Bernardo Nery Pob. (Tres de Mayo),Bgy
104205000,CLARIN,Mun
104205002,Bernad,Bgy
104205003,Bito-on,Bgy
104205004,Cabunga-an,Bgy
104205005,Canibungan Daku,Bgy
104205006,Canibungan Putol,Bgy
104205007,Canipacan,Bgy
104205008,Dalingap,Bgy
104205009,Dela Paz,Bgy
104205010,Dolores,Bgy
104205011,Gata Daku,Bgy
104205012,Gata Diot,Bgy
104205013,Guba (Ozamis),Bgy
104205014,Kinangay Norte,Bgy
104205015,Kinangay Sur,Bgy
104205016,Lapasan,Bgy
104205017,Lupagan,Bgy
104205018,Malibangcao,Bgy
104205019,Masabud,Bgy
104205020,Mialen,Bgy
104205021,Pan-ay,Bgy
104205022,Penacio,Bgy
104205023,Poblacion I,Bgy
104205024,Segatic Daku,Bgy
104205025,Segatic Diot,Bgy
104205026,Sebasi,Bgy
104205027,Tinacla-an,Bgy
104205028,Poblacion II,Bgy
104205029,Poblacion III,Bgy
104205030,Poblacion IV,Bgy
104206000,CONCEPCION,Mun
104206001,Bagong Nayon,Bgy
104206002,Capule,Bgy
104206003,New Casul,Bgy
104206004,Guiban,Bgy
104206005,Laya-an,Bgy
104206006,Lingatongan,Bgy
104206007,Maligubaan,Bgy
104206008,Mantukoy,Bgy
104206009,Marugang,Bgy
104206011,Poblacion,Bgy
104206012,Pogan,Bgy
104206013,Small Potongan,Bgy
104206014,Soso-on,Bgy
104206015,Upper Dapitan,Bgy
104206016,Upper Dioyo,Bgy
104206017,Upper Potongan,Bgy
104206018,Upper Salimpono,Bgy
104206019,Virayan,Bgy
104207000,JIMENEZ,Mun
104207001,Adorable,Bgy
104207002,Butuay,Bgy
104207003,Carmen,Bgy
104207004,Corrales,Bgy
104207005,Dicoloc,Bgy
104207006,Gata,Bgy
104207007,Guintomoyan,Bgy
104207008,Malibacsan,Bgy
104207009,Macabayao,Bgy
104207010,Matugas Alto,Bgy
104207011,Matugas Bajo,Bgy
104207012,Mialem,Bgy
104207014,Naga (Pob.),Bgy
104207015,Palilan,Bgy
104207016,Nacional (Pob.),Bgy
104207017,Rizal (Pob.),Bgy
104207018,San Isidro,Bgy
104207019,Santa Cruz (Pob.),Bgy
104207020,Sibaroc,Bgy
104207021,Sinara Alto,Bgy
104207022,Sinara Bajo,Bgy
104207023,Seti,Bgy
104207024,Tabo-o,Bgy
104207025,Taraka (Pob.),Bgy
104208000,LOPEZ JAENA,Mun
104208001,Alegria,Bgy
104208002,Bagong Silang,Bgy
104208003,Biasong,Bgy
104208004,Bonifacio,Bgy
104208005,Burgos,Bgy
104208006,Dalacon,Bgy
104208007,Dampalan,Bgy
104208008,Estante,Bgy
104208010,Jasa-an,Bgy
104208011,Katipa,Bgy
104208012,Luzaran,Bgy
104208013,Macalibre Alto,Bgy
104208014,Macalibre Bajo,Bgy
104208015,Mahayahay,Bgy
104208016,Manguehan,Bgy
104208017,Mansabay Bajo,Bgy
104208018,Molatuhan Alto,Bgy
104208019,Molatuhan Bajo,Bgy
104208021,Peniel,Bgy
104208022,Eastern Poblacion,Bgy
104208023,Puntod,Bgy
104208024,Rizal,Bgy
104208025,Sibugon,Bgy
104208026,Sibula,Bgy
104208027,Don Andres Soriano,Bgy
104208028,Mabas,Bgy
104208029,Mansabay Alto,Bgy
104208030,Western Poblacion,Bgy
104209000,OROQUIETA CITY (Capital),City
104209001,Apil,Bgy
104209002,Binuangan,Bgy
104209003,Bolibol,Bgy
104209004,Buenavista,Bgy
104209005,Bunga,Bgy
104209006,Buntawan,Bgy
104209007,Burgos,Bgy
104209008,Canubay,Bgy
104209009,Clarin Settlement,Bgy
104209010,Dolipos Bajo,Bgy
104209011,Dolipos Alto,Bgy
104209012,Dulapo,Bgy
104209013,Dullan Norte,Bgy
104209014,Dullan Sur,Bgy
104209015,Lamac Lower,Bgy
104209016,Lamac Upper,Bgy
104209017,Langcangan Lower,Bgy
104209018,Langcangan Proper,Bgy
104209019,Langcangan Upper,Bgy
104209020,Layawan,Bgy
104209021,Loboc Lower,Bgy
104209022,Loboc Upper,Bgy
104209023,Rizal Lower,Bgy
104209024,Malindang,Bgy
104209025,Mialen,Bgy
104209026,Mobod,Bgy
104209027,Ciriaco C. Pastrano (Nilabo),Bgy
104209028,Paypayan,Bgy
104209029,Pines,Bgy
104209030,Poblacion I,Bgy
104209031,Poblacion II,Bgy
104209033,San Vicente Alto,Bgy
104209034,San Vicente Bajo,Bgy
104209035,Sebucal,Bgy
104209036,Senote,Bgy
104209037,Taboc Norte,Bgy
104209038,Taboc Sur,Bgy
104209039,Talairon,Bgy
104209040,Talic,Bgy
104209041,Toliyok,Bgy
104209042,Tipan,Bgy
104209043,Tuyabang Alto,Bgy
104209044,Tuyabang Bajo,Bgy
104209045,Tuyabang Proper,Bgy
104209046,Rizal Upper,Bgy
104209047,Victoria,Bgy
104209048,Villaflor,Bgy
104210000,OZAMIZ CITY,City
104210001,Aguada (Pob.),Bgy
104210002,Banadero (Pob.),Bgy
104210003,Bacolod,Bgy
104210004,Bagakay,Bgy
104210005,Balintawak,Bgy
104210006,Baybay Santa Cruz,Bgy
104210007,Baybay Triunfo,Bgy
104210008,Bongbong,Bgy
104210009,Calabayan,Bgy
104210010,Capucao C.,Bgy
104210011,Capucao P.,Bgy
104210012,Carangan,Bgy
104210013,Catadman-Manabay,Bgy
104210014,Cavinte,Bgy
104210015,Cogon,Bgy
104210016,Dalapang,Bgy
104210017,Diguan,Bgy
104210018,Dimaluna,Bgy
104210019,Embargo,Bgy
104210020,Gala,Bgy
104210021,Gango,Bgy
104210022,Gotokan Daku,Bgy
104210023,Gotokan Diot,Bgy
104210024,Guimad,Bgy
104210025,Guingona,Bgy
104210026,Kinuman Norte,Bgy
104210027,Kinuman Sur,Bgy
104210028,Labinay,Bgy
104210029,Labo,Bgy
104210030,Lam-an,Bgy
104210031,Liposong,Bgy
104210032,Litapan,Bgy
104210033,Malaubang,Bgy
104210034,Manaka,Bgy
104210035,Maningcol,Bgy
104210036,Mentering,Bgy
104210037,Carmen (Misamis Annex),Bgy
104210038,Molicay,Bgy
104210039,Stimson Abordo (Montol),Bgy
104210040,Pantaon,Bgy
104210041,Pulot,Bgy
104210042,San Antonio,Bgy
104210043,Baybay San Roque,Bgy
104210044,Sangay Daku,Bgy
104210045,Sangay Diot,Bgy
104210046,Sinuza,Bgy
104210047,Tabid,Bgy
104210048,Tinago,Bgy
104210049,Trigos,Bgy
104210051,50th District (Pob.),Bgy
104210052,Do_a Consuelo,Bgy
104211000,PANAON,Mun
104211001,Baga,Bgy
104211002,Bangko,Bgy
104211003,Camanucan,Bgy
104211004,Dela Paz,Bgy
104211005,Lutao,Bgy
104211006,Magsaysay,Bgy
104211007,Map-an,Bgy
104211008,Mohon,Bgy
104211009,Poblacion,Bgy
104211010,Punta,Bgy
104211011,Salimpuno,Bgy
104211012,San Andres,Bgy
104211013,San Juan,Bgy
104211014,San Roque,Bgy
104211015,Sumasap,Bgy
104211016,Villalin,Bgy
104212000,PLARIDEL,Mun
104212001,Agunod,Bgy
104212002,Bato,Bgy
104212003,Buena Voluntad,Bgy
104212004,Calaca-an,Bgy
104212005,Cartagena Proper,Bgy
104212006,Catarman,Bgy
104212007,Cebulin,Bgy
104212008,Clarin,Bgy
104212009,Danao,Bgy
104212010,Deboloc,Bgy
104212011,Divisoria,Bgy
104212012,Eastern Looc,Bgy
104212013,Ilisan,Bgy
104212014,Katipunan,Bgy
104212015,Kauswagan,Bgy
104212016,Lao Proper,Bgy
104212017,Lao Santa Cruz,Bgy
104212018,Looc Proper,Bgy
104212019,Mamanga Daku,Bgy
104212020,Mamanga Gamay,Bgy
104212021,Mangidkid,Bgy
104212022,New Cartagena,Bgy
104212023,New Look,Bgy
104212024,Northern Poblacion,Bgy
104212025,Panalsalan,Bgy
104212026,Puntod,Bgy
104212027,Quirino,Bgy
104212028,Santa Cruz,Bgy
104212029,Southern Looc,Bgy
104212030,Southern Poblacion,Bgy
104212031,Tipolo,Bgy
104212032,Unidos,Bgy
104212033,Usocan,Bgy
104213000,SAPANG DALAGA,Mun
104213001,Bautista,Bgy
104213002,Bitibut,Bgy
104213003,Boundary,Bgy
104213004,Caluya,Bgy
104213005,Capundag,Bgy
104213006,Casul,Bgy
104213007,Dasa,Bgy
104213008,Dioyo,Bgy
104213009,Guinabot,Bgy
104213010,Libertad,Bgy
104213011,Locus,Bgy
104213012,Manla,Bgy
104213013,Masubong,Bgy
104213016,"Agapito Yap, Sr. (Napilan)",Bgy
104213017,Poblacion,Bgy
104213018,Salimpuno,Bgy
104213019,San Agustin,Bgy
104213020,Sinaad,Bgy
104213021,Sipac,Bgy
104213022,"Sixto Velez, Sr.",Bgy
104213023,Upper Bautista,Bgy
104213024,Ventura,Bgy
104213025,Medallo,Bgy
104213026,Dalumpinas,Bgy
104213027,Disoy,Bgy
104213028,El Paraiso,Bgy
104213029,Macabibo,Bgy
104213030,Sapang Ama,Bgy
104214000,SINACABAN,Mun
104214001,Cagay-anon,Bgy
104214002,Camanse,Bgy
104214004,Colupan Alto,Bgy
104214005,Colupan Bajo,Bgy
104214006,Dinas,Bgy
104214007,Estrella,Bgy
104214008,Katipunan,Bgy
104214010,Libertad Alto,Bgy
104214011,Libertad Bajo,Bgy
104214013,Poblacion,Bgy
104214014,San Isidro Alto,Bgy
104214015,San Isidro Bajo,Bgy
104214016,San Vicente,Bgy
104214017,Se_or,Bgy
104214018,Sinonoc,Bgy
104214019,San Lorenzo Ruiz (Sungan),Bgy
104214020,Tipan,Bgy
104215000,TANGUB CITY,City
104215001,Santa Maria (Baga),Bgy
104215002,Balatacan,Bgy
104215003,Banglay,Bgy
104215004,Mantic,Bgy
104215005,Migcanaway,Bgy
104215006,Bintana,Bgy
104215007,Bocator,Bgy
104215008,Bongabong,Bgy
104215009,Caniangan,Bgy
104215010,Capalaran,Bgy
104215011,Catagan,Bgy
104215012,Barangay I - City Hall (Pob.),Bgy
104215013,Barangay II - Marilou Annex (Pob.),Bgy
104215014,Barangay IV - St. Michael (Pob.),Bgy
104215015,Isidro D. Tan (Dimaloc-oc),Bgy
104215016,Garang,Bgy
104215017,Guinabot,Bgy
104215018,Guinalaban,Bgy
104215019,Kauswagan,Bgy
104215020,Kimat,Bgy
104215021,Labuyo,Bgy
104215022,Lorenzo Tan,Bgy
104215023,Barangay VI - Lower Polao (Pob.),Bgy
104215024,Lumban,Bgy
104215025,Maloro,Bgy
104215026,Barangay V - Malubog (Pob.),Bgy
104215027,Manga,Bgy
104215028,Maquilao,Bgy
104215029,Barangay III- Market Kalubian (Pob.),Bgy
104215030,Minsubong,Bgy
104215031,Owayan,Bgy
104215032,Paiton,Bgy
104215033,Panalsalan,Bgy
104215034,Pangabuan,Bgy
104215035,Prenza,Bgy
104215036,Salimpuno,Bgy
104215037,San Antonio,Bgy
104215038,San Apolinario,Bgy
104215039,San Vicente,Bgy
104215040,Santa Cruz,Bgy
104215041,Santo Ni_o,Bgy
104215042,Silangit,Bgy
104215043,Simasay,Bgy
104215044,Sumirap,Bgy
104215045,Taguite,Bgy
104215046,Tituron,Bgy
104215047,Barangay VII - Upper Polao (Pob.),Bgy
104215048,Villaba,Bgy
104215049,Silanga,Bgy
104215050,Aquino (Marcos),Bgy
104215051,Baluk,Bgy
104215052,Huyohoy,Bgy
104215053,Matugnaw,Bgy
104215054,Sicot,Bgy
104215055,Tugas,Bgy
104216000,TUDELA,Mun
104216001,Balon,Bgy
104216002,Barra,Bgy
104216003,Basirang,Bgy
104216004,Bongabong,Bgy
104216005,Buenavista,Bgy
104216006,Cabol-anonan,Bgy
104216007,Cahayag,Bgy
104216008,Camating,Bgy
104216009,Canibungan Proper,Bgy
104216010,Casilak San Agustin,Bgy
104216011,Centro Hulpa (Pob.),Bgy
104216012,Centro Napu (Pob.),Bgy
104216013,Centro Upper (Pob.),Bgy
104216014,Calambutan Bajo,Bgy
104216015,Calambutan Settlement,Bgy
104216016,Duanguican,Bgy
104216017,Gala,Bgy
104216018,Gumbil,Bgy
104216021,Locso-on,Bgy
104216022,Maikay,Bgy
104216023,Maribojoc,Bgy
104216024,Mitugas,Bgy
104216025,Nailon,Bgy
104216026,Namut,Bgy
104216027,Napurog,Bgy
104216028,Pan-ay Diot,Bgy
104216029,San Nicolas,Bgy
104216032,Sebac,Bgy
104216034,Silongon,Bgy
104216035,Sinuza,Bgy
104216036,Taguima,Bgy
104216038,Tigdok,Bgy
104216039,Yahong,Bgy
104217000,DON VICTORIANO CHIONGBIAN  (DON MARIANO MARCOS),Mun
104217001,Bagong Clarin,Bgy
104217002,Gandawan,Bgy
104217003,Lake Duminagat,Bgy
104217004,Lalud,Bgy
104217005,Lampasan,Bgy
104217006,Liboron,Bgy
104217007,Maramara,Bgy
104217008,Napangan,Bgy
104217009,Nueva Vista (Masawan),Bgy
104217010,Petianan,Bgy
104217011,Tuno,Bgy
104300000,MISAMIS ORIENTAL,Prov
104301000,ALUBIJID,Mun
104301001,Baybay,Bgy
104301002,Benigwayan,Bgy
104301003,Calatcat,Bgy
104301004,Lagtang,Bgy
104301005,Lanao,Bgy
104301006,Loguilo,Bgy
104301007,Lourdes,Bgy
104301008,Lumbo,Bgy
104301009,Molocboloc,Bgy
104301010,Poblacion,Bgy
104301011,Sampatulog,Bgy
104301012,Sungay,Bgy
104301013,Talaba,Bgy
104301014,Taparak,Bgy
104301015,Tugasnon,Bgy
104301016,Tula,Bgy
104302000,BALINGASAG,Mun
104302001,Balagnan,Bgy
104302003,Baliwagan,Bgy
104302004,San Francisco,Bgy
104302005,Binitinan,Bgy
104302006,Blanco,Bgy
104302008,Calawag,Bgy
104302009,Camuayan,Bgy
104302010,Cogon,Bgy
104302011,Dansuli,Bgy
104302012,Dumarait,Bgy
104302013,Hermano,Bgy
104302014,Kibanban,Bgy
104302015,Linabu,Bgy
104302016,Linggangao,Bgy
104302017,Mambayaan,Bgy
104302018,Mandangoa,Bgy
104302019,Napaliran,Bgy
104302020,Barangay 1 (Pob.),Bgy
104302021,Barangay 2 (Pob.),Bgy
104302022,Barangay 3 (Pob.),Bgy
104302023,Barangay 4 (Pob.),Bgy
104302024,Barangay 5 (Pob.),Bgy
104302025,Barangay 6 (Pob.),Bgy
104302026,Quezon,Bgy
104302027,Rosario,Bgy
104302028,Samay,Bgy
104302029,San Isidro,Bgy
104302030,San Juan,Bgy
104302031,Talusan,Bgy
104302032,Waterfall,Bgy
104303000,BALINGOAN,Mun
104303002,Dahilig,Bgy
104303003,Baukbauk Pob. (G.E. Antonino),Bgy
104303004,Kabangasan,Bgy
104303005,Kabulakan,Bgy
104303006,Kauswagan,Bgy
104303007,Lapinig (Pob.),Bgy
104303008,Mantangale,Bgy
104303009,Mapua,Bgy
104303010,San Alonzo,Bgy
104304000,BINUANGAN,Mun
104304001,Dampias,Bgy
104304002,Kitamban,Bgy
104304003,Kitambis,Bgy
104304004,Mabini,Bgy
104304005,Mosangot,Bgy
104304006,Nabataan,Bgy
104304007,Poblacion,Bgy
104304008,Valdeconcha,Bgy
104305000,CAGAYAN DE ORO CITY (Capital),City
104305001,Agusan,Bgy
104305002,Baikingon,Bgy
104305003,Bulua,Bgy
104305004,Balubal,Bgy
104305005,Balulang,Bgy
104305006,Barangay 10 (Pob.),Bgy
104305007,Barangay 11 (Pob.),Bgy
104305008,Barangay 12 (Pob.),Bgy
104305009,Barangay 13 (Pob.),Bgy
104305010,Barangay 14 (Pob.),Bgy
104305011,Barangay 15 (Pob.),Bgy
104305012,Barangay 16 (Pob.),Bgy
104305013,Barangay 17 (Pob.),Bgy
104305014,Barangay 18 (Pob.),Bgy
104305015,Barangay 19 (Pob.),Bgy
104305016,Barangay 2 (Pob.),Bgy
104305017,Barangay 21 (Pob.),Bgy
104305018,Barangay 22 (Pob.),Bgy
104305019,Barangay 23 (Pob.),Bgy
104305020,Barangay 24 (Pob.),Bgy
104305021,Barangay 26 (Pob.),Bgy
104305022,Barangay 27 (Pob.),Bgy
104305023,Barangay 28 (Pob.),Bgy
104305024,Barangay 3 (Pob.),Bgy
104305025,Barangay 30 (Pob.),Bgy
104305026,Barangay 32 (Pob.),Bgy
104305027,Barangay 33 (Pob.),Bgy
104305028,Barangay 34 (Pob.),Bgy
104305029,Barangay 38 (Pob.),Bgy
104305030,Barangay 39 (Pob.),Bgy
104305031,Barangay 4 (Pob.),Bgy
104305032,Barangay 40 (Pob.),Bgy
104305033,Barangay 6 (Pob.),Bgy
104305034,Barangay 8 (Pob.),Bgy
104305035,Barangay 9 (Pob.),Bgy
104305036,Barangay 5 (Pob.),Bgy
104305037,Bayabas,Bgy
104305038,Bayanga,Bgy
104305039,Besigan,Bgy
104305040,Bonbon,Bgy
104305041,Bugo,Bgy
104305042,Camaman-an,Bgy
104305043,Canito-an,Bgy
104305044,Carmen,Bgy
104305045,Consolacion,Bgy
104305046,Cugman,Bgy
104305047,Dansolihon,Bgy
104305048,F. S. Catanico,Bgy
104305049,Gusa,Bgy
104305050,Indahag,Bgy
104305051,Iponan,Bgy
104305052,Kauswagan,Bgy
104305053,Lapasan,Bgy
104305054,Lumbia,Bgy
104305055,Macabalan,Bgy
104305056,Macasandig,Bgy
104305057,Mambuaya,Bgy
104305058,Nazareth,Bgy
104305059,Pagalungan,Bgy
104305060,Pagatpat,Bgy
104305061,Patag,Bgy
104305062,Pigsag-an,Bgy
104305063,Puerto,Bgy
104305064,Puntod,Bgy
104305065,San Simon,Bgy
104305067,Tablon,Bgy
104305068,Taglimao,Bgy
104305069,Tagpangi,Bgy
104305070,Tignapoloan,Bgy
104305071,Tuburan,Bgy
104305072,Tumpagon,Bgy
104305073,Barangay 1 (Pob.),Bgy
104305074,Barangay 7 (Pob.),Bgy
104305075,Barangay 20 (Pob.),Bgy
104305076,Barangay 25 (Pob.),Bgy
104305077,Barangay 29 (Pob.),Bgy
104305078,Barangay 31 (Pob.),Bgy
104305079,Barangay 35 (Pob.),Bgy
104305080,Barangay 36 (Pob.),Bgy
104305081,Barangay 37 (Pob.),Bgy
104306000,CLAVERIA,Mun
104306001,Ani-e,Bgy
104306002,Aposkahoy,Bgy
104306003,Bulahan,Bgy
104306004,Cabacungan,Bgy
104306006,Pelaez (Don Gregorio Pelaez),Bgy
104306007,Gumaod,Bgy
104306008,Hinaplanan,Bgy
104306009,Kalawitan,Bgy
104306010,Lanise,Bgy
104306011,Luna,Bgy
104306012,Madaguing,Bgy
104306013,Malagana,Bgy
104306014,Minalwang,Bgy
104306015,Mat-i,Bgy
104306016,Panampawan,Bgy
104306017,Pambugas,Bgy
104306018,Patrocenio,Bgy
104306019,Plaridel,Bgy
104306020,Poblacion,Bgy
104306021,Punong,Bgy
104306022,Rizal,Bgy
104306023,Santa Cruz,Bgy
104306024,Tamboboan,Bgy
104306025,Tipolohon,Bgy
104307000,CITY OF EL SALVADOR,City
104307001,Amoros,Bgy
104307002,Bolisong,Bgy
104307003,Bolobolo,Bgy
104307004,Calongonan,Bgy
104307006,Cogon,Bgy
104307007,Himaya,Bgy
104307008,Hinigdaan,Bgy
104307010,Kalabaylabay,Bgy
104307011,Molugan,Bgy
104307012,Poblacion,Bgy
104307013,Kibonbon,Bgy
104307014,Sambulawan,Bgy
104307015,Sinaloc,Bgy
104307016,Taytay,Bgy
104307018,Ulaliman,Bgy
104308000,GINGOOG CITY,City
104308001,Agay-ayan,Bgy
104308002,Alagatan,Bgy
104308003,Anakan,Bgy
104308004,Bagubad,Bgy
104308005,Bakidbakid,Bgy
104308006,Bal-ason,Bgy
104308007,Bantaawan,Bgy
104308008,Binakalan,Bgy
104308010,Capitulangan,Bgy
104308011,Daan-Lungsod,Bgy
104308012,Hindangon,Bgy
104308013,Kalagonoy,Bgy
104308014,Kibuging,Bgy
104308015,Kipuntos,Bgy
104308016,Lawaan,Bgy
104308017,Lawit,Bgy
104308018,Libertad,Bgy
104308019,Libon,Bgy
104308020,Lunao,Bgy
104308021,Lunotan,Bgy
104308022,Malibud,Bgy
104308023,Malinao,Bgy
104308024,Maribucao,Bgy
104308025,Mimbuntong,Bgy
104308026,Mimbalagon,Bgy
104308027,Mimbunga,Bgy
104308028,Minsapinit,Bgy
104308029,Murallon,Bgy
104308030,Odiongan,Bgy
104308031,Pangasihan,Bgy
104308032,Pigsaluhan,Bgy
104308033,Barangay 1 (Pob.),Bgy
104308034,Barangay 10 (Pob.),Bgy
104308035,Barangay 11 (Pob.),Bgy
104308036,Barangay 12 (Pob.),Bgy
104308037,Barangay 13 (Pob.),Bgy
104308038,Barangay 14 (Pob.),Bgy
104308039,Barangay 15 (Pob.),Bgy
104308040,Barangay 16 (Pob.),Bgy
104308041,Barangay 17 (Pob.),Bgy
104308042,Barangay 18-A (Pob.),Bgy
104308043,Barangay 19 (Pob.),Bgy
104308044,Barangay 2 (Pob.),Bgy
104308045,Barangay 20 (Pob.),Bgy
104308046,Barangay 21 (Pob.),Bgy
104308047,Barangay 22-A (Pob.),Bgy
104308048,Barangay 23 (Pob.),Bgy
104308049,Barangay 24 (Pob.),Bgy
104308050,Barangay 25 (Pob.),Bgy
104308051,Barangay 26 (Pob.),Bgy
104308055,Barangay 3 (Pob.),Bgy
104308056,Barangay 4 (Pob.),Bgy
104308057,Barangay 5 (Pob.),Bgy
104308058,Barangay 6 (Pob.),Bgy
104308059,Barangay 7 (Pob.),Bgy
104308060,Barangay 8 (Pob.),Bgy
104308061,Barangay 9 (Pob.),Bgy
104308062,Punong,Bgy
104308063,Ricoro,Bgy
104308064,Samay,Bgy
104308065,San Juan,Bgy
104308066,San Luis,Bgy
104308067,San Miguel,Bgy
104308068,Santiago,Bgy
104308069,Talisay,Bgy
104308070,Talon,Bgy
104308071,Tinabalan,Bgy
104308072,Tinulongan,Bgy
104308073,Barangay 18 (Pob.),Bgy
104308074,Barangay 22 (Pob.),Bgy
104308075,Barangay 24-A (Pob.),Bgy
104308076,Dinawehan,Bgy
104308077,Eureka,Bgy
104308078,Kalipay,Bgy
104308079,Kamanikan,Bgy
104308080,Kianlagan,Bgy
104308081,San Jose,Bgy
104308082,Sangalan,Bgy
104308083,Tagpako,Bgy
104309000,GITAGUM,Mun
104309001,Burnay,Bgy
104309002,Carlos P. Garcia,Bgy
104309004,Cogon,Bgy
104309005,Gregorio Pelaez (Lagutay),Bgy
104309006,Kilangit,Bgy
104309007,Matangad,Bgy
104309008,Pangayawan,Bgy
104309009,Poblacion,Bgy
104309010,Quezon,Bgy
104309011,Tala-o,Bgy
104309012,Ulab,Bgy
104310000,INITAO,Mun
104310001,Aluna,Bgy
104310002,Andales,Bgy
104310003,Apas,Bgy
104310004,Calacapan,Bgy
104310005,Gimangpang,Bgy
104310006,Jampason,Bgy
104310007,Kamelon,Bgy
104310008,Kanitoan,Bgy
104310009,Oguis,Bgy
104310010,Pagahan,Bgy
104310011,Poblacion,Bgy
104310012,Pontacon,Bgy
104310013,San Pedro,Bgy
104310014,Sinalac,Bgy
104310015,Tawantawan,Bgy
104310016,Tubigan,Bgy
104311000,JASAAN,Mun
104311001,Aplaya,Bgy
104311002,Bobontugan,Bgy
104311003,Corrales,Bgy
104311004,Danao,Bgy
104311005,Jampason,Bgy
104311006,Kimaya,Bgy
104311007,Lower Jasaan (Pob.),Bgy
104311008,Luz Banzon,Bgy
104311009,Natubo,Bgy
104311010,San Antonio,Bgy
104311011,San Isidro,Bgy
104311012,San Nicolas,Bgy
104311013,Solana,Bgy
104311014,Upper Jasaan (Pob.),Bgy
104311015,I. S. Cruz,Bgy
104312000,KINOGUITAN,Mun
104312001,Beray,Bgy
104312002,Bolisong,Bgy
104312003,Buko,Bgy
104312004,Kalitian,Bgy
104312005,Calubo,Bgy
104312006,Campo,Bgy
104312007,Esperanza,Bgy
104312008,Kagumahan,Bgy
104312009,Kitotok,Bgy
104312010,Panabol,Bgy
104312011,Poblacion,Bgy
104312012,Salicapawan,Bgy
104312013,Salubsob,Bgy
104312014,Suarez,Bgy
104312015,Sumalag,Bgy
104313000,LAGONGLONG,Mun
104313001,Banglay,Bgy
104313002,Dampil,Bgy
104313003,Gaston,Bgy
104313004,Kabulawan,Bgy
104313005,Kauswagan,Bgy
104313006,Lumbo,Bgy
104313007,Manaol,Bgy
104313008,Poblacion,Bgy
104313009,Tabok,Bgy
104313010,Umagos,Bgy
104314000,LAGUINDINGAN,Mun
104314001,Aromahon,Bgy
104314002,Gasi,Bgy
104314003,Kibaghot,Bgy
104314004,Lapad,Bgy
104314005,Liberty,Bgy
104314006,Mauswagon,Bgy
104314007,Moog,Bgy
104314008,Poblacion,Bgy
104314009,Sambulawan,Bgy
104314010,Sinai,Bgy
104314011,Tubajon,Bgy
104315000,LIBERTAD,Mun
104315001,Dulong,Bgy
104315002,Gimaylan,Bgy
104315003,Kimalok,Bgy
104315004,Lubluban,Bgy
104315005,Poblacion,Bgy
104315006,Retablo,Bgy
104315007,Santo Ni_o,Bgy
104315008,Tangcub,Bgy
104315009,Taytayan,Bgy
104316000,LUGAIT,Mun
104316001,Aya-aya,Bgy
104316002,Betahon,Bgy
104316003,Biga,Bgy
104316004,Calangahan,Bgy
104316005,Kaluknayan,Bgy
104316006,Lower Talacogon,Bgy
104316007,Poblacion,Bgy
104316008,Upper Talacogon,Bgy
104317000,MAGSAYSAY (LINUGOS),Mun
104317001,Abunda,Bgy
104317002,Artadi,Bgy
104317003,Bonifacio Aquino,Bgy
104317004,Cabalawan,Bgy
104317005,Cabantian,Bgy
104317006,Cabubuhan,Bgy
104317007,Candiis,Bgy
104317008,Consuelo,Bgy
104317009,Damayuhan,Bgy
104317010,Gumabon,Bgy
104317011,Kauswagan,Bgy
104317012,Kibungsod,Bgy
104317013,Mahayahay,Bgy
104317014,Mindulao,Bgy
104317015,Pag-asa,Bgy
104317016,Poblacion,Bgy
104317017,San Isidro,Bgy
104317018,San Vicente,Bgy
104317019,Santa Cruz,Bgy
104317020,Tibon-tibon,Bgy
104317021,Tulang (Cadena de Amor),Bgy
104317022,Villa Felipa,Bgy
